Accident_ID,Date,Time,Severity,Weather_Condition,Road_Type,Visibility,Temperature_C,Traffic_Density,Speed_Limit,Traffic_Signal,Lighting_Condition,Vehicle_Count,Driver_Age,Alcohol_Involved,County,Road_Name,Police_Response_Time
484,2024-01-21,03:00:00,Moderate,Snow,Highway,1.9135617093485986,31.85230048851902,57.02869387313905,70,No,Night,1,23,Yes,Nakuru,Kangundo Road,25
485,2024-01-21,04:00:00,Minor,Fog,Urban,4.8954182481212385,18.327632171083902,21.01071929123518,70,Yes,Night,9,27,No,Nyeri,Kangundo Road,42
486,2024-01-21,05:00:00,Severe,Fog,Highway,9.819380092545508,18.713607220324405,74.22713922522868,120,Yes,Daylight,2,33,No,Nyeri,Meru-Maua Road,15
487,2024-01-21,06:00:00,Minor,Rain,Urban,5.092370641744893,9.196986435080401,2.5199094821069634,90,No,Daylight,1,21,No,Eldoret,Kangundo Road,37
488,2024-01-21,07:00:00,Minor,Rain,Rural,8.703701463888178,-2.9204259208917005,35.483185554316265,90,Yes,Dusk,7,71,No,Nairobi,Nakuru-Eldoret Highway,19
489,2024-01-21,08:00:00,Severe,Snow,Urban,6.092949460247539,-3.7302493850804552,78.02126485356335,30,Yes,Dusk,6,39,Yes,Kakamega,Nakuru-Eldoret Highway,16
490,2024-01-21,09:00:00,Moderate,Fog,Urban,4.065634125236217,11.933405766127901,56.389292105540235,120,No,Dusk,6,30,No,Nakuru,Thika Superhighway,28
491,2024-01-21,10:00:00,Minor,Fog,Rural,3.2149437774957668,-1.6173848761104859,26.116243251086026,30,No,Night,5,33,No,Nyeri,Mombasa Road,54
492,2024-01-21,11:00:00,Moderate,Clear,Highway,2.430619365317829,19.273878221605564,69.49531193430477,120,No,Dusk,4,69,No,Eldoret,Jogoo Road,41
493,2024-01-21,12:00:00,Minor,Snow,Urban,7.7370828180881235,30.2389202255863,56.73909441560734,30,No,Night,4,79,No,Mombasa,Kisumu-Busia Road,15
494,2024-01-21,13:00:00,Minor,Snow,Urban,4.172134814818765,30.31659266074889,79.62436094563871,50,No,Night,3,46,Yes,Machakos,Thika Superhighway,57
495,2024-01-21,14:00:00,Minor,Clear,Rural,5.357116890907136,21.361816405289296,73.50251861898234,70,No,Night,8,23,No,Mombasa,Mombasa Road,23
496,2024-01-21,15:00:00,Minor,Snow,Highway,5.177092060011228,3.4492732589172412,61.01079220362347,70,Yes,Night,7,43,No,Machakos,Nakuru-Eldoret Highway,58
497,2024-01-21,16:00:00,Minor,Snow,Urban,5.9841507777147465,29.519873254354884,48.8177675310814,90,No,Dusk,9,28,Yes,Mombasa,Uhuru Highway,5
498,2024-01-21,17:00:00,Minor,Rain,Rural,8.722982883433247,30.44373741252833,13.31821256675234,50,Yes,Daylight,1,41,No,Eldoret,Thika Superhighway,21
499,2024-01-21,18:00:00,Severe,Fog,Urban,9.81702376404258,2.866143398118348,26.133301788538375,70,No,Daylight,7,46,No,Nakuru,Mombasa-Malindi Highway,44
500,2024-01-21,19:00:00,Severe,Snow,Intersection,4.37204998145126,24.49704343082709,41.90994729170853,90,No,Daylight,4,20,No,Nairobi,Kangundo Road,59
501,2024-01-21,20:00:00,Moderate,Rain,Rural,8.36142976000988,6.460781957084919,59.92992870063887,50,Yes,Dusk,7,69,No,Machakos,Kangundo Road,20
502,2024-01-21,21:00:00,Minor,Fog,Highway,7.763014049219818,27.10561249411719,51.37078552153048,70,No,Daylight,1,27,Yes,Kakamega,Nakuru-Eldoret Highway,30
503,2024-01-21,22:00:00,Minor,Clear,Highway,5.948525038827946,34.889515996144105,28.818452595952948,30,No,Dusk,5,78,No,Kisumu,Mombasa Road,47
504,2024-01-21,23:00:00,Moderate,Rain,Highway,9.582447864313364,-3.7989597868242875,0.6464357789710551,120,Yes,Dusk,3,77,No,Nakuru,Nyeri-Nanyuki Road,55
505,2024-01-22,00:00:00,Moderate,Rain,Highway,2.404507897519826,30.894634631637274,49.623922190081394,50,No,Dusk,5,79,No,Nakuru,Jogoo Road,47
506,2024-01-22,01:00:00,Minor,Fog,Urban,1.5380099979414035,19.905221343946323,28.56259885622431,90,Yes,Daylight,4,18,No,Eldoret,Thika Superhighway,19
507,2024-01-22,02:00:00,Severe,Clear,Urban,8.61263868607651,33.93530476659285,73.46083007105351,50,No,Daylight,2,69,No,Kisumu,Meru-Maua Road,12
508,2024-01-22,03:00:00,Moderate,Rain,Highway,4.671923258020609,13.600380701057105,2.394626527048349,90,No,Daylight,4,60,No,Meru,Mombasa-Malindi Highway,34
509,2024-01-22,04:00:00,Severe,Snow,Highway,8.546204114967075,28.89551722285495,58.482781130579085,50,Yes,Night,3,43,Yes,Nakuru,Mombasa-Malindi Highway,18
510,2024-01-22,05:00:00,Moderate,Snow,Highway,8.984356949356442,-2.504237256068911,94.14742375060654,90,No,Dusk,1,75,No,Kakamega,Kisumu-Busia Road,37
511,2024-01-22,06:00:00,Moderate,Snow,Urban,1.0933471393811787,8.411162003131828,17.440926711149952,70,Yes,Night,8,29,No,Nakuru,Mombasa-Malindi Highway,46
512,2024-01-22,07:00:00,Minor,Clear,Highway,8.892915248367576,-2.319338489951601,47.16494907505954,30,Yes,Dusk,5,31,No,Thika,Kangundo Road,11
513,2024-01-22,08:00:00,Severe,Rain,Highway,4.75903102600951,34.01372533916282,9.142199181713817,70,Yes,Daylight,4,42,No,Machakos,Jogoo Road,22
514,2024-01-22,09:00:00,Moderate,Snow,Intersection,5.349108645540206,27.678956290873472,62.56819122613526,30,No,Dusk,5,25,No,Nyeri,Nakuru-Eldoret Highway,16
515,2024-01-22,10:00:00,Minor,Clear,Intersection,6.452628855385497,29.101896849838823,55.05316805962256,70,No,Dusk,4,60,No,Nakuru,Mombasa-Malindi Highway,6
516,2024-01-22,11:00:00,Minor,Snow,Highway,9.300634763935824,32.51860925735577,40.736552421283236,70,Yes,Night,3,21,No,Nakuru,Meru-Maua Road,54
517,2024-01-22,12:00:00,Minor,Fog,Rural,0.6816028970827583,-1.5958605552085858,52.13770214737412,50,No,Dusk,5,45,No,Eldoret,Thika Superhighway,33
518,2024-01-22,13:00:00,Moderate,Rain,Highway,5.030012949019262,10.423903700533334,89.65746584690102,120,No,Daylight,4,24,Yes,Kakamega,Mombasa Road,25
519,2024-01-22,14:00:00,Severe,Rain,Intersection,7.033359403090326,-2.158604438239915,19.629430231106703,90,No,Dusk,1,27,No,Eldoret,Jogoo Road,11
520,2024-01-22,15:00:00,Minor,Clear,Rural,7.36571609813317,3.4317240620011447,2.2564511705347234,90,Yes,Dusk,3,68,No,Nairobi,Kisumu-Busia Road,56
521,2024-01-22,16:00:00,Minor,Clear,Rural,7.079058099602526,4.174631081506895,86.16648846991009,90,No,Dusk,8,74,Yes,Machakos,Mombasa-Malindi Highway,31
522,2024-01-22,17:00:00,Minor,Rain,Highway,1.7771337293771576,13.764288441903147,57.71170823879065,30,Yes,Night,7,75,No,Kakamega,Kangundo Road,16
523,2024-01-22,18:00:00,Severe,Snow,Intersection,3.344258089530972,5.742486698145704,89.06584554618424,90,No,Dusk,2,53,No,Eldoret,Nyeri-Nanyuki Road,24
524,2024-01-22,19:00:00,Moderate,Snow,Intersection,3.907797491461628,-0.9608757272895563,59.69452234131726,90,No,Dusk,1,19,No,Kisumu,Uhuru Highway,18
525,2024-01-22,20:00:00,Moderate,Fog,Rural,8.142153472955297,1.6996435637643081,81.01610899597024,50,Yes,Night,3,43,No,Kisumu,Mombasa Road,14
526,2024-01-22,21:00:00,Minor,Snow,Highway,3.1482187879382537,0.8910225420836371,42.967336335514794,70,No,Night,5,70,No,Nakuru,Meru-Maua Road,45
527,2024-01-22,22:00:00,Minor,Clear,Urban,2.5016971567384303,33.923071916491935,74.98599312882688,90,Yes,Night,1,67,Yes,Nyeri,Thika Superhighway,27
528,2024-01-22,23:00:00,Minor,Clear,Urban,9.595756180861914,25.371700276738945,91.3041466889856,120,No,Night,3,31,No,Eldoret,Kisumu-Busia Road,34
529,2024-01-23,00:00:00,Minor,Snow,Intersection,0.5842012085779545,33.71045861078248,57.21229637222063,90,Yes,Daylight,3,75,No,Nairobi,Nakuru-Eldoret Highway,51
530,2024-01-23,01:00:00,Moderate,Clear,Urban,9.979298128978792,12.589619460316342,18.078515056237954,30,No,Daylight,5,33,No,Eldoret,Uhuru Highway,35
531,2024-01-23,02:00:00,Moderate,Rain,Intersection,6.929802339145258,6.134739266506264,26.879761503019818,30,No,Dusk,3,71,No,Eldoret,Thika Superhighway,56
532,2024-01-23,03:00:00,Severe,Rain,Intersection,8.370458344766611,26.93172788836747,19.86445768974058,30,No,Daylight,9,60,No,Thika,Jogoo Road,14
533,2024-01-23,04:00:00,Severe,Snow,Intersection,3.298884265288835,8.050156721645871,24.685702759573292,90,Yes,Dusk,1,59,No,Nyeri,Nyeri-Nanyuki Road,23
534,2024-01-23,05:00:00,Minor,Rain,Urban,0.6359951378370698,6.975334948213931,30.64154493510364,50,Yes,Daylight,4,34,Yes,Eldoret,Nakuru-Eldoret Highway,23
535,2024-01-23,06:00:00,Moderate,Rain,Intersection,7.509760426334536,4.300239688313248,55.51337867531885,120,Yes,Night,4,63,No,Mombasa,Thika Superhighway,48
536,2024-01-23,07:00:00,Severe,Fog,Rural,8.42437367150642,0.1871591289694141,58.79916294638328,90,No,Night,1,39,No,Mombasa,Thika Superhighway,27
537,2024-01-23,08:00:00,Moderate,Fog,Highway,7.534523253558432,5.258522440670639,42.649974724186116,50,Yes,Daylight,2,21,No,Nakuru,Nyeri-Nanyuki Road,48
538,2024-01-23,09:00:00,Minor,Rain,Highway,1.8570777293579668,9.212789938955508,61.54207798208354,50,Yes,Daylight,1,36,No,Nairobi,Uhuru Highway,45
539,2024-01-23,10:00:00,Minor,Snow,Intersection,7.657565261441206,21.959768325829216,8.157492561136593,90,Yes,Dusk,6,19,Yes,Nyeri,Thika Superhighway,36
540,2024-01-23,11:00:00,Minor,Fog,Highway,7.804766430022589,-2.497406311221937,8.778823705815997,90,Yes,Dusk,3,56,No,Nairobi,Nakuru-Eldoret Highway,24
541,2024-01-23,12:00:00,Severe,Clear,Urban,6.756134898865522,3.420277586613718,17.182946035765845,50,Yes,Dusk,7,26,No,Kisumu,Mombasa Road,8
542,2024-01-23,13:00:00,Moderate,Clear,Urban,7.778101361558069,27.360945611667056,51.80774980403447,50,Yes,Night,5,77,No,Kakamega,Thika Superhighway,37
543,2024-01-23,14:00:00,Minor,Clear,Highway,8.536253676938456,0.8768769433508306,21.399467869831355,50,Yes,Night,9,36,Yes,Nyeri,Thika Superhighway,52
544,2024-01-23,15:00:00,Moderate,Snow,Urban,6.329239085255855,8.705805860900862,28.328440349257733,90,Yes,Night,7,33,No,Thika,Thika Superhighway,5
545,2024-01-23,16:00:00,Moderate,Rain,Highway,1.341744782711951,29.586356874325602,40.03128361729941,50,Yes,Night,4,71,No,Nyeri,Kangundo Road,17
546,2024-01-23,17:00:00,Minor,Clear,Highway,5.132464191838503,1.1970124457377063,81.18661240103798,30,Yes,Dusk,5,42,No,Eldoret,Nakuru-Eldoret Highway,7
547,2024-01-23,18:00:00,Minor,Snow,Highway,1.237668679380248,-1.6905265752724041,1.3862135912860118,90,No,Night,5,65,No,Machakos,Kisumu-Busia Road,16
548,2024-01-23,19:00:00,Moderate,Fog,Intersection,4.371658794808093,14.381519803200433,64.93788202366224,30,No,Night,5,35,No,Thika,Thika Superhighway,33
549,2024-01-23,20:00:00,Minor,Rain,Highway,4.367511646693463,7.096780451141456,66.88765310406853,70,Yes,Night,9,40,No,Nakuru,Jogoo Road,59
550,2024-01-23,21:00:00,Moderate,Fog,Intersection,1.127093519332295,17.536334579354165,79.86557803566366,90,No,Night,3,70,No,Nairobi,Nyeri-Nanyuki Road,35
551,2024-01-23,22:00:00,Minor,Snow,Highway,3.8137950727100534,27.152195619339004,93.27529390603132,70,No,Daylight,6,38,No,Mombasa,Nyeri-Nanyuki Road,45
552,2024-01-23,23:00:00,Moderate,Clear,Highway,1.5544819385174908,0.48593952610972657,2.0137848949289827,50,Yes,Dusk,8,28,No,Thika,Kangundo Road,40
553,2024-01-24,00:00:00,Minor,Clear,Highway,8.178234495087612,18.2279633821714,15.378370551321618,50,Yes,Dusk,9,56,No,Nakuru,Meru-Maua Road,6
554,2024-01-24,01:00:00,Minor,Snow,Urban,9.503036246662472,15.220350415594556,88.6171294055993,120,Yes,Night,7,58,No,Kisumu,Jogoo Road,26
555,2024-01-24,02:00:00,Moderate,Clear,Intersection,1.1870065149504168,0.7631514405279827,45.851856218701535,50,No,Daylight,3,21,No,Nyeri,Jogoo Road,26
556,2024-01-24,03:00:00,Minor,Rain,Intersection,9.573594469271164,19.959939421159298,56.459063893346354,70,Yes,Dusk,1,42,No,Nyeri,Nakuru-Eldoret Highway,45
557,2024-01-24,04:00:00,Minor,Snow,Highway,5.464477693699079,5.945616714430866,66.30272037231474,50,No,Dusk,4,49,No,Mombasa,Uhuru Highway,35
558,2024-01-24,05:00:00,Minor,Fog,Highway,3.345873940561802,14.513372741760499,67.90666044956374,90,Yes,Night,6,47,No,Machakos,Mombasa Road,56
559,2024-01-24,06:00:00,Moderate,Snow,Urban,1.2301897151235535,-1.7091070289175248,93.17404033165082,50,No,Night,3,62,Yes,Nairobi,Nakuru-Eldoret Highway,49
560,2024-01-24,07:00:00,Moderate,Rain,Urban,5.255930546668969,13.383362288544923,99.69494174116697,120,No,Dusk,1,76,No,Kakamega,Thika Superhighway,18
561,2024-01-24,08:00:00,Moderate,Rain,Urban,8.047897672662113,7.258538721712814,72.01574609309402,50,Yes,Dusk,6,43,No,Nyeri,Kangundo Road,33
562,2024-01-24,09:00:00,Minor,Snow,Intersection,7.2173215340336325,27.895248447414176,28.72212092051508,70,Yes,Daylight,1,74,No,Kakamega,Nyeri-Nanyuki Road,39
563,2024-01-24,10:00:00,Minor,Snow,Intersection,0.9771471089077508,-2.720850920105269,87.97524022943436,70,No,Dusk,9,78,No,Nairobi,Kisumu-Busia Road,54
564,2024-01-24,11:00:00,Minor,Clear,Intersection,1.1925674359950833,11.744290996733199,4.922091454076161,50,No,Dusk,1,53,No,Kisumu,Kangundo Road,13
565,2024-01-24,12:00:00,Minor,Rain,Highway,4.327296185010052,13.33725696525752,23.10808528744962,70,Yes,Night,6,68,No,Kisumu,Meru-Maua Road,51
566,2024-01-24,13:00:00,Minor,Snow,Intersection,3.305259693455461,24.00024305196475,89.73857174637149,70,Yes,Dusk,1,51,Yes,Kakamega,Mombasa-Malindi Highway,58
567,2024-01-24,14:00:00,Minor,Snow,Rural,2.7076510690324547,17.97150300360844,25.619151443935493,120,No,Night,7,26,No,Mombasa,Thika Superhighway,36
568,2024-01-24,15:00:00,Minor,Rain,Rural,3.1695427396327793,21.688493487767243,22.065105962174847,90,Yes,Dusk,3,29,No,Kakamega,Kangundo Road,31
569,2024-01-24,16:00:00,Severe,Snow,Urban,8.133086061320405,26.081971426070247,13.812529314024724,120,No,Dusk,6,19,No,Eldoret,Nakuru-Eldoret Highway,14
570,2024-01-24,17:00:00,Minor,Clear,Intersection,9.327666509502611,29.488118946327553,85.91117576469165,30,Yes,Dusk,7,55,No,Nakuru,Meru-Maua Road,29
571,2024-01-24,18:00:00,Minor,Rain,Rural,4.3484755980118805,7.555019868898821,50.00582591910867,120,Yes,Daylight,1,22,No,Thika,Uhuru Highway,53
572,2024-01-24,19:00:00,Moderate,Clear,Urban,9.108054520258722,16.52090821455612,67.48932030541548,50,Yes,Night,1,79,No,Mombasa,Nakuru-Eldoret Highway,49
573,2024-01-24,20:00:00,Minor,Clear,Intersection,3.5542091618548786,28.604323137567995,23.906638407502967,90,No,Daylight,5,22,No,Nakuru,Meru-Maua Road,37
574,2024-01-24,21:00:00,Moderate,Clear,Highway,5.02615137026602,34.57804523860226,75.80404210112165,50,Yes,Dusk,6,69,No,Nyeri,Nakuru-Eldoret Highway,15
575,2024-01-24,22:00:00,Moderate,Clear,Rural,2.6472754792519972,30.580772441750526,76.00055449620984,30,No,Daylight,9,39,No,Nairobi,Nyeri-Nanyuki Road,41
576,2024-01-24,23:00:00,Severe,Rain,Highway,6.584522400670518,9.858690504975073,31.259802490830012,90,Yes,Night,1,22,No,Kisumu,Nakuru-Eldoret Highway,13
577,2024-01-25,00:00:00,Minor,Clear,Intersection,9.800320594160684,2.8066606887460166,41.06826330102828,70,No,Dusk,4,76,No,Nairobi,Mombasa Road,11
578,2024-01-25,01:00:00,Severe,Clear,Rural,6.233184412412097,14.575701496263548,20.969027743020085,120,No,Daylight,8,21,No,Mombasa,Thika Superhighway,11
579,2024-01-25,02:00:00,Minor,Snow,Intersection,3.899233799078714,24.66565807344169,97.65610233229043,50,Yes,Daylight,9,78,No,Meru,Kisumu-Busia Road,38
580,2024-01-25,03:00:00,Minor,Rain,Highway,6.65426573691002,14.702762830131903,64.56025770584117,30,No,Night,3,26,No,Kakamega,Thika Superhighway,23
581,2024-01-25,04:00:00,Minor,Rain,Rural,1.6677464454211819,14.32723453254674,93.45438807155155,70,No,Daylight,2,46,Yes,Eldoret,Kisumu-Busia Road,24
582,2024-01-25,05:00:00,Severe,Fog,Highway,8.942261262521287,28.529216843272025,30.338554362913317,120,No,Night,4,39,No,Nakuru,Kisumu-Busia Road,54
583,2024-01-25,06:00:00,Minor,Rain,Intersection,5.279297532408446,9.456151162687455,78.18909129968897,70,No,Dusk,2,44,No,Nakuru,Kisumu-Busia Road,46
584,2024-01-25,07:00:00,Minor,Rain,Intersection,4.768822549376599,29.391786992465825,76.5858643884742,120,Yes,Dusk,1,27,No,Machakos,Mombasa Road,29
585,2024-01-25,08:00:00,Moderate,Fog,Highway,6.065715490308432,11.272192038068944,69.16556518665415,90,Yes,Daylight,3,33,No,Kisumu,Nyeri-Nanyuki Road,9
586,2024-01-25,09:00:00,Minor,Rain,Rural,6.435446696499323,8.129324227133576,96.56389752668004,70,Yes,Dusk,7,59,No,Nakuru,Mombasa-Malindi Highway,52
587,2024-01-25,10:00:00,Minor,Rain,Highway,1.1818701591518739,13.159596447987958,39.355533610631554,70,No,Dusk,1,78,No,Mombasa,Kangundo Road,33
588,2024-01-25,11:00:00,Minor,Rain,Intersection,6.9848636016223224,25.49787834699474,13.07173235897573,70,No,Daylight,2,59,No,Thika,Thika Superhighway,59
589,2024-01-25,12:00:00,Minor,Rain,Highway,2.798350962997531,0.04008111455977126,67.17088592440608,90,Yes,Dusk,1,78,No,Meru,Nakuru-Eldoret Highway,31
590,2024-01-25,13:00:00,Minor,Fog,Intersection,7.282550008812603,2.8567686348806953,72.93098004772062,30,Yes,Daylight,8,68,No,Nakuru,Meru-Maua Road,29
591,2024-01-25,14:00:00,Minor,Rain,Highway,8.314080546649869,33.057793026523676,57.506057345881466,120,No,Night,5,27,No,Thika,Kangundo Road,41
592,2024-01-25,15:00:00,Moderate,Rain,Rural,8.137605821748942,2.019665095254295,20.681789313339628,70,Yes,Night,8,23,No,Nakuru,Kisumu-Busia Road,19
593,2024-01-25,16:00:00,Minor,Fog,Rural,5.748759190374947,17.709092717242182,50.445594166935535,90,Yes,Night,3,79,No,Mombasa,Kisumu-Busia Road,58
594,2024-01-25,17:00:00,Minor,Snow,Highway,5.441613976952136,18.172578666477513,31.21897365691294,30,No,Daylight,7,66,No,Thika,Nyeri-Nanyuki Road,52
595,2024-01-25,18:00:00,Moderate,Clear,Highway,1.8573216327244113,14.584978482009792,42.746652816668906,120,Yes,Daylight,8,22,No,Nyeri,Jogoo Road,8
596,2024-01-25,19:00:00,Minor,Snow,Rural,7.865788428829788,20.789809943072743,64.52185758446639,90,No,Dusk,6,75,No,Nakuru,Jogoo Road,18
597,2024-01-25,20:00:00,Moderate,Fog,Intersection,3.0783891142437865,4.193069031904738,74.52147426908346,120,Yes,Dusk,7,23,Yes,Nyeri,Kangundo Road,53
598,2024-01-25,21:00:00,Minor,Clear,Rural,5.2186065167704925,17.106490711069927,23.22246909013431,70,No,Dusk,2,76,No,Machakos,Mombasa Road,21
599,2024-01-25,22:00:00,Minor,Fog,Intersection,3.200603882811409,9.886930209875885,40.532536064695336,30,No,Dusk,8,73,No,Kisumu,Nakuru-Eldoret Highway,25
600,2024-01-25,23:00:00,Minor,Fog,Highway,1.7713694484970848,21.46669038516756,26.91615709916292,90,No,Dusk,5,76,No,Mombasa,Thika Superhighway,20
601,2024-01-26,00:00:00,Minor,Rain,Highway,6.480798120471498,0.6489417349259785,19.86316138618691,30,No,Daylight,7,64,No,Eldoret,Mombasa-Malindi Highway,30
602,2024-01-26,01:00:00,Minor,Clear,Intersection,1.0161543308175864,17.83509667357905,78.33872199958384,70,No,Daylight,1,42,No,Mombasa,Uhuru Highway,13
603,2024-01-26,02:00:00,Minor,Rain,Highway,7.612129724198899,2.410814215332948,90.92526944369924,30,Yes,Night,5,76,No,Kakamega,Uhuru Highway,6
604,2024-01-26,03:00:00,Minor,Clear,Intersection,3.517074554980608,6.145722524601457,37.02321856845767,30,Yes,Night,1,68,No,Eldoret,Mombasa-Malindi Highway,47
605,2024-01-26,04:00:00,Minor,Fog,Urban,0.5012795835426105,3.748392012943329,75.12789243737669,50,Yes,Night,8,67,No,Kakamega,Mombasa Road,19
606,2024-01-26,05:00:00,Minor,Fog,Rural,5.355726822753683,2.3135111947526843,89.69952893644111,30,No,Night,4,78,No,Thika,Uhuru Highway,39
607,2024-01-26,06:00:00,Minor,Snow,Urban,0.9450931310122297,28.02843806242668,84.61242105302316,120,Yes,Daylight,4,21,No,Machakos,Mombasa-Malindi Highway,28
608,2024-01-26,07:00:00,Minor,Clear,Intersection,3.123610799298545,6.428302706435613,18.28133885392259,90,No,Daylight,2,57,Yes,Thika,Thika Superhighway,52
609,2024-01-26,08:00:00,Minor,Rain,Rural,7.216276630829304,32.084951274577975,95.62918815133614,50,No,Daylight,5,76,No,Nakuru,Kisumu-Busia Road,57
610,2024-01-26,09:00:00,Moderate,Snow,Intersection,1.0955514054077258,33.797061013807635,37.66764404294625,90,Yes,Dusk,1,65,No,Kisumu,Uhuru Highway,55
611,2024-01-26,10:00:00,Minor,Snow,Rural,8.473715677382021,17.850418797483893,33.92406611738363,90,No,Dusk,9,49,No,Mombasa,Nakuru-Eldoret Highway,58
612,2024-01-26,11:00:00,Moderate,Snow,Rural,0.5362892652565395,0.720044906629056,6.2431327277780335,70,Yes,Night,5,73,No,Nairobi,Nakuru-Eldoret Highway,42
613,2024-01-26,12:00:00,Moderate,Rain,Rural,2.8448267574180712,9.98192973518325,48.6173654104883,70,No,Dusk,6,68,No,Mombasa,Nakuru-Eldoret Highway,18
614,2024-01-26,13:00:00,Minor,Snow,Rural,7.5385885334446785,26.909290533928562,10.90136156409287,50,No,Daylight,2,69,Yes,Mombasa,Kisumu-Busia Road,41
615,2024-01-26,14:00:00,Moderate,Rain,Intersection,3.5045664224284145,9.69562914788282,24.853982092742598,70,Yes,Night,1,52,No,Eldoret,Nyeri-Nanyuki Road,41
616,2024-01-26,15:00:00,Severe,Snow,Rural,1.4679776866271286,-1.5193112678884502,31.694262176728138,70,No,Night,4,27,No,Meru,Kisumu-Busia Road,10
617,2024-01-26,16:00:00,Minor,Rain,Rural,3.9222222286040647,17.271396437127517,80.8826323491684,70,Yes,Dusk,7,51,No,Nairobi,Kisumu-Busia Road,22
618,2024-01-26,17:00:00,Minor,Fog,Urban,3.0687362206529927,28.80483405984139,87.54886503958966,90,No,Night,6,53,Yes,Nakuru,Kisumu-Busia Road,26
619,2024-01-26,18:00:00,Moderate,Fog,Highway,8.505763070525271,26.837055485740095,30.246631746146967,50,Yes,Dusk,1,23,No,Kakamega,Kangundo Road,22
620,2024-01-26,19:00:00,Moderate,Fog,Highway,3.47680521705886,2.0049256052141295,85.86981212445738,90,No,Dusk,1,60,No,Nyeri,Jogoo Road,55
621,2024-01-26,20:00:00,Minor,Fog,Urban,7.994858481872068,21.910584576498668,85.72309373697911,120,Yes,Night,8,63,No,Kakamega,Thika Superhighway,6
622,2024-01-26,21:00:00,Minor,Fog,Urban,8.97278537570198,3.8201705374258843,76.46509503848735,90,Yes,Dusk,4,33,No,Kisumu,Kangundo Road,36
623,2024-01-26,22:00:00,Minor,Snow,Intersection,4.62126548597703,3.72830138208689,14.669511401518154,120,No,Dusk,5,76,No,Machakos,Nakuru-Eldoret Highway,21
624,2024-01-26,23:00:00,Minor,Snow,Intersection,9.144459866616724,29.96287093220741,69.0322846900729,30,Yes,Dusk,7,70,No,Kisumu,Mombasa Road,5
625,2024-01-27,00:00:00,Moderate,Snow,Intersection,4.084521512650332,4.986758109609205,94.50240645805688,30,No,Dusk,8,36,No,Machakos,Nyeri-Nanyuki Road,13
626,2024-01-27,01:00:00,Minor,Rain,Urban,9.658744956656028,5.529893860720447,68.2540478767157,120,No,Night,7,51,No,Mombasa,Jogoo Road,17
627,2024-01-27,02:00:00,Minor,Rain,Urban,1.3482504829929427,-4.973864369548018,33.16168491078339,120,Yes,Daylight,2,42,No,Eldoret,Mombasa-Malindi Highway,40
628,2024-01-27,03:00:00,Moderate,Rain,Rural,7.026683031780806,29.826761365020708,50.05793174308313,90,Yes,Daylight,4,48,No,Nakuru,Mombasa Road,41
629,2024-01-27,04:00:00,Minor,Rain,Intersection,5.191233384340823,26.70379252836539,64.57250433510536,120,Yes,Dusk,1,66,Yes,Meru,Mombasa Road,34
630,2024-01-27,05:00:00,Minor,Fog,Intersection,4.182663651828647,20.09315740362712,51.05704087285036,50,Yes,Dusk,9,58,No,Kisumu,Mombasa Road,35
631,2024-01-27,06:00:00,Moderate,Fog,Intersection,6.510762848111709,25.01063055755369,11.995294173096982,30,Yes,Dusk,3,34,No,Eldoret,Nyeri-Nanyuki Road,27
632,2024-01-27,07:00:00,Moderate,Fog,Highway,7.186642370526147,1.081942696979672,31.206404465202063,30,No,Daylight,3,64,No,Kakamega,Meru-Maua Road,54
633,2024-01-27,08:00:00,Minor,Clear,Rural,0.5414510616779363,13.33294378350302,80.23960305536325,120,Yes,Dusk,9,47,No,Meru,Uhuru Highway,32
634,2024-01-27,09:00:00,Minor,Snow,Intersection,2.0860543430983878,9.048775493951236,86.14180460955174,70,No,Night,3,56,No,Thika,Mombasa-Malindi Highway,14
635,2024-01-27,10:00:00,Minor,Rain,Intersection,7.273937481026028,-1.2489389497193404,13.730003271557024,70,Yes,Night,8,71,No,Mombasa,Uhuru Highway,29
636,2024-01-27,11:00:00,Minor,Rain,Intersection,6.830661428992961,14.445219408596962,95.23867523987246,120,Yes,Night,2,72,No,Nairobi,Uhuru Highway,40
637,2024-01-27,12:00:00,Minor,Fog,Highway,9.677451298722433,31.829586013705416,32.88226178486093,50,Yes,Daylight,3,48,No,Nairobi,Kisumu-Busia Road,30
638,2024-01-27,13:00:00,Minor,Rain,Highway,7.729859007382439,-3.397635237972221,66.231373873072,70,No,Dusk,2,36,No,Nyeri,Jogoo Road,30
639,2024-01-27,14:00:00,Minor,Rain,Urban,9.532340723447712,6.658436539751754,75.18251459566811,120,Yes,Dusk,1,79,No,Mombasa,Mombasa-Malindi Highway,49
640,2024-01-27,15:00:00,Minor,Snow,Rural,7.174134764580666,3.3016374482281385,81.19462346378835,50,No,Dusk,2,52,No,Nyeri,Nakuru-Eldoret Highway,17
641,2024-01-27,16:00:00,Minor,Fog,Urban,3.33149598207471,4.525866146627852,94.57497022259301,50,No,Daylight,8,46,No,Nairobi,Nakuru-Eldoret Highway,21
642,2024-01-27,17:00:00,Minor,Snow,Rural,1.5009667613831366,31.337382075175015,31.29195480288226,90,No,Daylight,9,76,No,Nakuru,Mombasa-Malindi Highway,44
643,2024-01-27,18:00:00,Minor,Clear,Highway,7.927326701776888,13.722762169371606,85.85064545515544,50,Yes,Daylight,2,18,No,Kakamega,Kangundo Road,8
